Sample in Buffer,Sample in Window,TRIGGER,ddr3_top/ddr3_FSM/current_state[3:0],ddr3_top/ddr3_FSM/ddr3_rd_en_counter[6:0],ddr3_top/ddr3_FSM/ddr3_rd_en_counter_full[6:0],ddr3_top/app_addr[28:0],ddr3_top/app_cmd_1[0:0],ddr3_top/app_cmd[2:1],ddr3_top/ddr3_FSM/rd_burst_addr_counter[20:0],ddr3_top/ddr3_FSM/rd_burst_data_counter_full[21:0],ddr3_top/ddr3_FSM/rd_burst_addr_counter_full[21:0],ddr3_top/ddr3_FSM/rd_burst_data_counter[20:0],ddr_dout_256bit_full[255:0],u_ila_0_app_en,ddr3_top/app_rd_data_valid,u_ila_0_app_rdy,ddr3_top/app_wdf_rdy,ddr3_top/app_wdf_wren,ddr_fifo_full_s_empty,ddr_fifo_s_empty,rd_burst_data_full_valid
10905,10905,0,0110,0,50,9863664,1,00,51808,1232933,1232958,51808,2b9833d9443a4c7b443a443a3bd9445b54dc4c9b445a4c9b549c441a33d93c1a,1,1,1,1,0,0,0,1
10906,10906,0,0110,0,51,9863672,1,00,51808,1232934,1232959,51808,441a4c7b3bf93bd9549c549c3bf93bf94c9b443a3c19441a443a4419441a4c7b,1,1,1,1,0,0,0,1
10907,10907,0,0110,0,52,9863680,1,00,51808,1232935,1232960,51808,443a4c7b549c54dc54bc5cdd4c7b445a3bf933d84c7b4c7b445a3c1954bc443a,1,1,1,1,0,0,0,1
10908,10908,0,0110,0,53,9863688,1,00,51808,1232936,1232961,51808,443a441a443a4c9b5cdd54dd549c4c9b443a4c9c4c9c3bf9443a5d1e443a4c3a,1,1,1,1,0,0,0,1
10909,10909,0,0110,0,54,9863696,1,00,51808,1232937,1232962,51808,549c4c5b4c7b443a3c1a445b445a3c3a3c394c9b447b4cbb54dc4c9b547b547b,1,1,1,1,0,0,0,1
10910,10910,0,0110,0,55,9863704,1,00,51808,1232938,1232963,51808,545964587c1583f362ad730da432938f5a0928e639cc53336c59645a53d85bd8,1,1,1,1,0,0,0,1
10911,10911,0,0110,0,56,9863712,1,00,51808,1232939,1232964,51808,53d84b775bf84b974bd7543944194c5a5cbc549c3bfa3bda3bfa445b5cde5cbd,1,1,1,1,0,0,0,1
10912,10912,0,0110,0,57,9863720,1,00,51808,1232940,1232965,51808,4c3a43f943fa4c3c4c5c4c3b4c5c549d549d4c7c4c9c54bd4c7c441a4c3b5cdd,1,1,1,1,0,0,0,1
10913,10913,0,0110,0,58,9863728,1,00,51808,1232941,1232966,51808,5cdd547c441a43fa43fa443a549c5cfe5d1e4c7c3c1a445b443a4c9c54bc54bd,1,1,1,1,0,0,0,1
10914,10914,0,0110,0,59,9863736,1,00,51808,1232942,1232967,51808,549c549c4c5b443a549c5cdd54bc4c5b4c9c4c9c54dd549c5cfd5cfd5cbc4c7c,1,1,1,1,0,0,0,1
10915,10915,0,0110,0,60,9863744,1,00,51808,1232943,1232968,51808,54bd54bd4c3b3bda3bf9445b4cbc4c9c441a441a443a443a3c19443a64fd4c3a,1,1,1,1,0,0,0,1
10916,10916,0,0110,0,61,9863752,1,00,51808,1232944,1232969,51808,43f9653e443a4419649c647b43352a513af23b1243112a4e322e63d585197cb8,1,1,1,1,0,0,0,1
10917,10917,0,0110,0,62,9863760,1,00,51808,1232945,1232970,51808,74158436528e20e749ca49a9414728c520a541cb733183f473316b11524e314b,1,1,1,1,0,0,0,1
10918,10918,0,0110,0,63,9863768,1,00,51808,1232946,1232971,51808,52905b3242b1537532f422932b36547b549c547c64fe64ff549c5cdd653e54dc,1,1,1,1,0,0,0,1
10919,10919,0,0110,0,63,9863776,1,00,51808,1232947,1232972,51808,545b5c9c547c549c547c4c5b549c5cfd64dd549b5cdc54bc4c7b4c9c5cdd64dd,0,1,1,1,0,0,0,1
10920,10920,0,0110,0,63,9863776,1,00,51808,1232948,1232972,51808,64fd4c5a4c7b5cdc5c7a3b552a9132d233121a5022d35439545b5cbd445b4c9d,0,1,1,1,0,0,0,1
10921,10921,0,0110,0,63,9863776,1,00,51808,1232949,1232972,51808,5cbd441b3bb94c7b4c5b64fd5cdc54bc651d5d1d54bc445a443a4c7b54bc54bc,0,1,1,1,0,0,0,1
10922,10922,0,0110,0,63,9863776,1,00,51808,1232950,1232972,51808,441a43f9441a3bfa4c5c4c9c443b5cdd4c9c443a4c3a4c7b549c5cdd549c5cdd,0,1,1,1,0,0,0,1
10923,10923,0,0110,0,63,9863776,1,00,51808,1232951,1232972,51808,54bc44396d9e43d621ad39ec396841a772ec9bcf69e87a6b8b4d6aaa72ca5a28,0,1,1,1,0,0,0,1
10924,10924,0,0110,0,63,9863776,1,00,51808,1232952,1232972,51808,30e241248b4d8b2c49457b0c9c307b2d41a641857b6cacd2b491cd74bd328bcd,0,1,1,1,0,0,0,1
10925,10925,0,0110,0,63,9863776,1,00,51808,1232953,1232972,51808,93aebcb2a40f61e782eb6a28518572698b6c830b59a641236a6893ad93aea430,0,1,1,1,0,0,0,1
10926,10926,0,0110,0,63,9863776,1,00,51808,1232954,1232972,51808,a42fa4308b6d62284966416651c8628b51e94988520a41894169520b626d5a6d,0,1,1,1,0,0,0,1
10927,10927,0,0110,0,63,9863776,1,00,51808,1232955,1232972,51808,5a8d39a93168528c528c2907290641ea6aee8bf19c5383705a0a496851c9834f,0,1,1,1,0,0,0,1
10928,10928,0,0110,0,63,9863776,1,00,51808,1232956,1232972,51808,b49493b1832f832f414830c55a0a72ee6a8d41485a2b72ee4188624c83706a8d,0,1,1,1,0,0,0,1
10929,10929,0,0110,0,63,9863776,1,00,51808,1232957,1232972,51808,498849c9520a49a8394751ea6aad6acd49ca310741a9730f6ace312828e75a4c,0,1,1,1,0,0,0,1
10930,10930,0,0110,0,63,9863776,1,00,51808,1232958,1232972,51808,5a8d39a9314820e618a5318962ee83d262ee41ca49eb62ae730f73305a2c3107,0,1,1,1,0,0,0,1
10931,10931,0,0110,0,63,9863776,1,00,51808,1232959,1232972,51808,49ca732f41a9522b524b29266b0e732e6aac8bb08b9072ac6a4b624a624a72ec,0,1,1,1,0,0,0,1
10932,10932,0,0110,0,63,9863776,1,00,51808,1232960,1232972,51808,8baf730c52085a097b0d622a51e97b0e7b0e5a0a412741473927628d624c28c6,0,1,1,1,0,0,0,1
10933,10933,0,0110,0,63,9863776,1,00,51808,1232961,1232972,51808,312739a941ea398939892927314849ea5a6c41a9396872ee8370626c41683947,0,1,1,1,0,0,0,1
10934,10934,0,0110,0,63,9863776,1,00,51808,1232962,1232972,51808,5a4a5a6a49a751e8516640e340e26a0693299b49b369a2a6a286aac6ab4871c3,0,1,1,1,0,0,0,1
10935,10935,0,0110,0,63,9863776,1,00,51808,1232963,1232972,51808,48e06a0640e130a151e5836c832b412428a239243124314562ab6aed6acd626c,0,1,1,1,0,0,0,1
10936,10936,0,0110,0,63,9863776,1,00,51808,1232964,1232972,51808,39475a2b5a2a498859ea7b0e628b52098b8f5a0859e79bcf8b8c93ad8bac6287,0,1,1,1,0,0,0,1
10937,10937,0,0110,0,63,9863776,1,00,51808,1232965,1232972,51808,39022881306038a1410251846a68834b8b8c7ae9622659c482e9936b6a269b8c,0,1,1,1,0,0,0,1
10938,10938,0,0110,0,63,9863776,1,00,51808,1232966,1232972,51808,934a72678b0982c851a349a3838a7b0982a89b4a930a9b4b7aa862056a4782e9,0,1,1,1,0,0,0,1
10939,10939,0,0110,0,63,9863776,1,00,51808,1232967,1232972,51808,938c8b6b8b4a728862276a47622759c56a28830b72a96228622851e75a076248,0,1,1,1,0,0,0,1
10940,10940,0,0110,0,63,9863776,1,00,51808,1232968,1232972,51808,72ca82ea6a6849854123414330e241448bad9c0e72a9288028a030c141236a67,0,1,1,1,0,0,0,1
10941,10941,0,0110,0,63,9863776,1,00,51808,1232969,1232972,51808,93eca42dac2dac2e9bac728759845143492341236267940ea44fa44f9c0e7b0a,0,1,1,1,0,0,0,1
10942,10942,0,0110,0,63,9863776,1,00,51808,1232970,1232972,51808,7aea9badac2fabef7a8948e340c249236a277aca72a951a530a04963832a834b,0,1,1,1,0,0,0,1
10943,10943,0,0110,0,63,9863776,1,00,51808,1232971,1232972,51808,4964410228206a27ac2fb470c4b1c4d1c490ccb1abcdabadbc708ae9596359a5,0,1,1,1,0,0,0,1
10944,10944,0,0110,0,25,9863976,1,00,52000,1232972,1232997,52000,61c749454124624993ef6aaa51e872cb49a739655a087b2d830d5a09416649a7,1,1,1,1,0,1,0,1
10945,10945,0,0110,0,26,9863984,1,00,52000,1232973,1232998,52000,5a0949c8622a8b90728c51685167830e8b6f6aac51e951e8730d94116aab49e7,1,1,1,1,0,1,0,1
10946,10946,0,0110,0,27,9863992,1,00,52000,1232974,1232999,52000,9450ff9cff9dff5cf71bde58de38de58e6bae679ee79b4926a4949456269834d,1,1,1,1,0,1,0,1
10947,10947,0,0110,0,28,9864000,1,00,52000,1232975,1233000,52000,834ca4518b4d622859e75a286aebacf3f75cffbee6bade38d596c4d3abaf930c,1,1,1,1,0,1,0,1
10948,10948,0,0110,0,29,9864008,1,00,52000,1232976,1233001,52000,7a6a59c740e438e338e4412530c328c33924628a9410acd3c555e679f6fbeeba,1,1,1,1,0,1,0,1
10949,10949,0,0110,0,30,9864016,1,00,52000,1232977,1233002,52000,ff1cff3cf73cde99ce17cdf6d5f7d5f7c575c595cdd7bd14b4b3cd76b4d3bcf3,1,1,1,1,0,1,0,1
10950,10950,0,0110,0,31,9864024,1,00,52000,1232978,1233003,52000,d5d6cd547268490362279c0ec533b4d1836c832ba430e638e638834c61e782eb,1,1,1,1,0,0,0,1
10951,10951,0,0110,0,32,9864032,1,00,52000,1232979,1233004,52000,82eb40c2308151a549644984392351e67bacad53c5f6ce17d618de39cdf8d639,1,1,1,1,0,0,0,1
10952,10952,0,0110,0,33,9864040,1,00,52000,1232980,1233005,52000,cdf8c5b7c596de59d5f8e67ade59c575a430d5b6fe9a934d7269b491ee77c593,1,1,1,1,0,0,0,1
10953,10953,0,0110,0,34,9864048,1,00,52000,1232981,1233006,52000,de36ff7be657940ed5f5fef9834b38e293cdcd73834b62274984412339024123,1,1,1,1,0,0,0,1
10954,10954,0,0110,0,35,9864056,1,00,52000,1232982,1233007,52000,6206830a8aea934b7aea6226830b8b4c6a6862485a48732b9470ad33bd34ac71,1,1,1,1,0,0,0,1
10955,10955,0,0110,0,36,9864064,1,00,52000,1232983,1233008,52000,8b8d51c762286a6930a230e35a697b4d41a6522872cb830c6a6972aa72a96248,1,1,1,1,0,0,0,1
10956,10956,0,0110,0,37,9864072,1,00,52000,1232984,1233009,52000,6ac96aa962475a2762486247416449a5418439643123312249c5628862275184,1,1,1,1,0,0,0,1
10957,10957,0,0110,0,38,9864080,1,00,52000,1232985,1233010,52000,726882e96a067ac8936b7ac8598472479bac9bcc8b2a72888b4b9bcc62054101,1,1,1,1,0,0,0,1
10958,10958,0,0110,0,39,9864088,1,00,52000,1232986,1233011,52000,49424122410238e138e16a266a2759c559a561c572277a88724861e66a277aea,1,1,1,1,0,0,0,1
10959,10959,0,0110,0,40,9864096,1,00,52000,1232987,1233012,52000,6a68938c9bcd936b936c6a47410259e6832b6a6872898b6c832c6a698b2cc4f3,1,1,1,1,0,0,0,1
10960,10960,0,0110,0,41,9864104,1,00,52000,1232988,1233013,52000,b471b4d2d5d6cd54c534bcd28b6d72a9834ca450acd2d5f7cdf7d618e6bad638,1,1,1,1,0,0,0,1
10961,10961,0,0110,0,42,9864112,1,00,52000,1232989,1233014,52000,cdb6bd34bd75c5b6d618d639d5f8d5f9cd97c557cdb8cdb8b4d49c328b6f93b0,1,1,1,1,0,0,0,1
10962,10962,0,0110,0,43,9864120,1,00,52000,1232990,1233015,52000,a452838e6acb624959e862097aab936e830d832d9bafac31b4b3bd35de9af73d,1,1,1,1,0,0,0,1
10963,10963,0,0110,0,44,9864128,1,00,52000,1232991,1233016,52000,d639c576de19e69ba453b4f5c55793f162ac6aed72ed49c9626c624c624b730e,1,1,1,1,0,0,0,1
10964,10964,0,0110,0,45,9864136,1,00,52000,1232992,1233017,52000,51ea626b93f1626b6aac72ed5a0a8b90832f59ea624b51c9624b72cd72cd626c,1,1,1,1,0,0,0,1
10965,10965,0,0110,0,46,9864144,1,00,52000,1232993,1233018,52000,7aee7b0e72cd730d730e730d6acc732d730d628a6aab62496aaaa451c554cd75,1,1,1,1,0,0,0,1
10966,10966,0,0110,0,47,9864152,1,00,52000,1232994,1233019,52000,a43059e749857b0b9c2e834b832a93aca42e830a6a475184390141835a665a46,1,1,1,1,0,0,0,1
10967,10967,0,0110,0,48,9864160,1,00,52000,1232995,1233020,52000,5a2572e8834a8b4a7ae951a4390141423921394249c451e4498351c451a438e1,1,1,1,1,0,0,0,1
10968,10968,0,0110,0,49,9864168,1,00,52000,1232996,1233021,52000,30e028c039215a2572a86a87622561e45161514061c2aba9cccdcc6ca3087a25,1,1,1,1,0,0,0,1
10969,10969,0,0110,0,50,9864176,1,00,52000,1232997,1233022,52000,726851c6496572ca9c1093cf5a28416549c751c7622962296a8b7b2d5a295a09,1,1,1,1,0,0,0,1
10970,10970,0,0110,0,51,9864184,1,00,52000,1232998,1233023,52000,93af7b0d6a8b6a8b626a624a72cb7b0c6a8a59e89bcfd5b6b4b2c554eeb9e678,1,1,1,1,0,0,0,1
10971,10971,0,0110,0,52,9864192,1,00,52000,1232999,1233024,52000,9bef8b6d93ce836c38e262277aea49a520806288838c498430a130c128a14163,1,1,1,1,0,0,0,1
10972,10972,0,0110,0,53,9864200,1,00,52000,1233000,1233025,52000,51a441436a677288726872687a896a27496351a483298b8b9bccac4e82e959a4,1,1,1,1,0,0,0,1
10973,10973,0,0110,0,54,9864208,1,00,52000,1233001,1233026,52000,494251c4832a8b4a7a87726782e9ac4e9bed6a878309938b8b097a878ae98b0a,1,1,1,1,0,0,0,1
10974,10974,0,0110,0,55,9864216,1,00,52000,1233002,1233027,52000,5163496351837ae9938b82e982e98b4b726862066a276a2751846a477ac96226,1,1,1,1,0,0,0,1
10975,10975,0,0110,0,56,9864224,1,00,52000,1233003,1233028,52000,72887ac8624751a451c57b0a9bcd7aca82ca6a074944726959e751a6620851e7,1,1,1,1,0,0,0,1
10976,10976,0,0110,0,57,9864232,1,00,52000,1233004,1233029,52000,41855a687bad5a8941e65a6862a962a862a97b4b8bceb4d2bd149c1062084125,0,1,0,1,0,0,0,1
10977,10977,0,0110,0,57,9864232,1,00,52000,1233005,1233029,52000,522883cfa4b3bd76cdb7acb472ed49a86a8c6a6b834f7aed59e949676a6b8b6f,0,1,0,1,0,0,0,1
10978,10978,0,0110,0,57,9864232,1,00,52000,1233006,1233029,52000,834e72ab624a728b72ab728b7acc72ab7acc7b0c6a6a6208830c9bce830c6a08,0,1,0,1,0,0,0,1
10979,10979,0,0110,0,57,9864232,1,00,52000,1233007,1233029,52000,830ca3f09baf6a296209728b62295a096a8b72cd6aac6acc626b5a4a5a2a49a8,0,1,0,1,0,0,0,1
10980,10980,0,0110,0,57,9864232,1,00,52000,1233008,1233029,52000,628b730d72ed628b51e94988624a6aac7b2e834f626b628c626b416749a9628c,0,1,0,1,0,0,0,1
10981,10981,0,0110,0,57,9864232,1,00,52000,1233009,1233029,52000,520a3967522a5a6b524a41c85a8b5aab52496acb5a495a4893cf7aeb51a659e7,1,1,1,1,0,0,0,1
10982,10982,0,0110,0,58,9864240,1,00,52000,1233010,1233030,52000,4986494559e77acba4309bce8b2b8b2b61c67268938d938d8b8d834c72aa5a07,0,1,0,1,0,0,0,1
10983,10983,0,0110,0,58,9864240,1,00,52000,1233011,1233030,52000,93cf93cf6208496559e77acb830c7aec6229620972ab624951c8836eeebbde39,0,1,0,1,0,0,0,1
10984,10984,0,0110,0,58,9864240,1,00,52000,1233012,1233030,52000,de38f71cef1bff7ccdb66248498572ca7aeb416530a2728aac51ac1061e78b4c,0,1,0,1,0,0,0,1
10985,10985,0,0110,0,58,9864240,1,00,52000,1233013,1233030,52000,ddf7cd95b4f3bd33d5f7d617cdd6cdd6bd75d638cdd6b534c5b6de58de58de58,0,1,0,1,0,0,0,1
10986,10986,0,0110,0,58,9864240,1,00,52000,1233014,1233030,52000,de38de38de38de38d5f7de17de17d5b6d5d6e699eefacdf6b533940f9bcebcf2,0,1,0,1,0,0,0,1
10987,10987,0,0110,0,58,9864240,1,00,52000,1233015,1233030,52000,d5d5bd538bada490bd73cdd5cd34726940e3412459c6624872eb6aa949a6832c,1,1,1,1,0,0,0,1
10988,10988,0,0110,0,59,9864248,1,00,52000,1233016,1233031,52000,72cb51c7ac72d5d7d5d7d5f7acd3836d49c73125310441665208626a51c730e4,1,1,1,1,0,0,0,1
10989,10989,0,0110,0,60,9864256,1,00,52000,1233017,1233032,52000,416772ed5a6b52296aec5a6b51e951e95a2a7b0d6a6b38c530a48b4ea41272ac,1,1,1,1,0,0,0,1
10990,10990,0,0110,0,61,9864264,1,00,52000,1233018,1233033,52000,41886a8c83907b2f624c498839475a0b7b2f7b4f6aac730d8bd06aec392541a6,1,1,1,1,0,0,0,1
10991,10991,0,0110,0,62,9864272,1,00,52000,1233019,1233034,52000,b594ef3bc595cd34c4b28b0b6a077aeabd74eefaef1adeb9ce17ce17d659d638,1,1,1,1,0,0,0,1
10992,10992,0,0110,0,63,9864280,1,00,52000,1233020,1233035,52000,b5359c51b4f4cd96ddf8d5f7bd55a4d3a4d3bd55a47272ab6a4a7aab726a832d,1,1,1,1,0,0,0,1
10993,10993,0,0110,0,63,9864288,1,00,52000,1233021,1233036,52000,8b8e8baf941083ae730d732d6aab6229624a5a095208730c9c31a4319bd08b4e,0,1,1,1,0,0,0,1
10994,10994,0,0110,0,63,9864288,1,00,52000,1233022,1233036,52000,8b6e8b4e728b51c75a086a6a6a6a7aec6a6a6a8a93afd5d7e638f69af6db72cb,0,1,1,1,0,0,0,1
10995,10995,0,0110,0,63,9864288,1,00,52000,1233023,1233036,52000,30c27b0a9bcea40e938c7aa85984308049426a6772c9b4f1eef9ff9cffddde57,0,1,1,1,0,0,0,1
10996,10996,0,0110,0,63,9864288,1,00,52000,1233024,1233036,52000,b4d2b490d5b5e636c512b4b0a3edb44ed532c48fa36b9b6b932a596349425183,0,1,1,1,0,0,0,1
10997,10997,0,0110,0,63,9864288,1,00,52000,1233025,1233036,52000,414230c07287bcd0b46f7a8869e582c99bcd8b6b7ac97ac9830a61e6598582ea,0,1,1,1,0,0,0,1
10998,10998,0,0110,0,63,9864288,1,00,52000,1233026,1233036,52000,622720805247de77ee98bd13a3ce6a276a68a490cdd6ac91ac509b6d82aa7a8a,0,1,1,1,0,0,0,1
10999,10999,0,0110,0,63,9864288,1,00,52000,1233027,1233036,52000,7aea7b2b832ba42fbcd29bcd830b936c9b8d8b0b7aea72a949a449a459c6938d,0,1,1,1,0,0,0,1
11000,11000,0,0110,0,63,9864288,1,00,52000,1233028,1233036,52000,a42f6207496441435a067b0a830aac2fbc919b8c9b8dbcb1cd53d594ac70832b,0,1,1,1,0,0,0,1
11001,11001,0,0110,0,63,9864288,1,00,52000,1233029,1233036,52000,936b7ac862057286b44ebc6e9b49826692c88aa761c462045a047b29838b6ac8,0,1,1,1,0,0,0,1
11002,11002,0,0110,0,63,9864288,1,00,52000,1233030,1233036,52000,5a267ae98b4b8b4b938ca42fac70a42f72894103414430e25a47a46fbcf26a48,0,1,1,1,0,0,0,1
11003,11003,0,0110,0,63,9864288,1,00,52000,1233031,1233036,52000,59c672c96247414338e339032000830ba40f59e76a28b450e5d6edf7ccf39bce,0,1,1,1,0,0,0,1
11004,11004,0,0110,0,63,9864288,1,00,52000,1233032,1233036,52000,6206496430c149a58beecdf6f6dbff3ceedbc5d7bd75b55583ef7b6ec556ff3d,0,1,1,1,0,0,0,1
11005,11005,0,0110,0,63,9864288,1,00,52000,1233033,1233036,52000,ff1df69bb473724a6a2a832d8b4d7aab69e869e86a087269832c8b4d72aa7269,0,1,1,1,0,0,0,1
11006,11006,0,0110,0,63,9864288,1,00,52000,1233034,1233036,52000,726a72aa8b6dc535ddf8ddf8f67ad556b492bd14c596b53494108bef9c10c535,0,1,1,1,0,0,0,1
11007,11007,0,0110,0,63,9864288,1,00,52000,1233035,1233036,52000,c555a4716aaa62898befb514cdd79c306a8a93cf832d6a4962287b0ba45093cd,0,1,1,1,0,0,0,1
11008,11008,0,0110,0,25,9864488,1,00,52000,1233036,1233061,52000,832aa42e834a6a868b6aa42dbcefac4c728572a583279c0aa44b626341806ac3,1,1,1,1,0,1,0,1
11009,11009,0,0110,0,26,9864496,1,00,52000,1233037,1233062,52000,b4eaa4a983a672e45201626372e48325b4abcd4ebcada40a72445181516159c2,1,1,1,1,0,1,0,1
11010,11010,0,0110,0,27,9864504,1,00,52000,1233038,1233063,52000,82e78b28728562036a4472a5624462236aa472e56a8383468b88832683267ac5,1,1,1,1,0,1,0,1
11011,11011,0,0110,0,28,9864512,1,00,52000,1233039,1233064,52000,624451a35a0451c3392139213922312231222901314229012901312129013982,1,1,1,1,0,1,0,1
11012,11012,0,0110,0,29,9864520,1,00,52000,1233040,1233065,52000,5a455a6451e241605a226a847b058b878b668b669bc7a4289c08938683458304,1,1,1,1,0,1,0,1
11013,11013,0,0110,0,30,9864528,1,00,52000,1233041,1233066,52000,8b46836683467ae5622251e249a13920392041604160520251e152025a436a85,1,1,1,1,0,1,0,1
11014,11014,0,0110,0,31,9864536,1,00,52000,1233042,1233067,52000,7b286a8662046a46936ba3cc82c87247934bb46f7aa87ac97aea5a065a275227,1,1,1,1,0,0,0,1
11015,11015,0,0110,0,32,9864544,1,00,52000,1233043,1233068,52000,62688b6ccd95d5d59c0f72a9c533fefab491516449236a2672678b2aac2ecd11,1,1,1,1,0,0,0,1
11016,11016,0,0110,0,33,9864552,1,00,52000,1233044,1233069,52000,c490abed82886a268b2abcd1de16ee98ee98d5f6ddf6ee99f6daeeb9d617bd54,1,1,1,1,0,0,0,1
11017,11017,0,0110,0,34,9864560,1,00,52000,1233045,1233070,52000,b574bdb5c5d6c5b6c595cdd6d617d638de99e6fbd699d678ce17ce38f73cff5d,1,1,1,1,0,0,0,1
11018,11018,0,0110,0,35,9864568,1,00,52000,1233046,1233071,52000,eedade99d617f6fbff1bff7cff1b93ad6248b533e698ff9ceefaff5cff3cee99,1,1,1,1,0,0,0,1
11019,11019,0,0110,0,36,9864576,1,00,52000,1233047,1233072,52000,de37bd33a49093ee93ac93aca42e9bac7aa7938a9beb6a6538e0622483488b69,1,1,1,1,0,0,0,1
11020,11020,0,0110,0,37,9864584,1,00,52000,1233048,1233073,52000,8b4893896a8638e039216246626730c138e1410230c130a028c049c45a6662c7,1,1,1,1,0,0,0,1
11021,11021,0,0110,0,38,9864592,1,00,52000,1233049,1233074,52000,41a23961628562857b2772e649a1418151e35a24392128e020c0312131023102,1,1,1,1,0,0,0,1
11022,11022,0,0110,0,39,9864600,1,00,52000,1233050,1233075,52000,31023963396239413941394141a349c34162310041a262a66ae65a8449c23960,1,1,1,1,0,0,0,1
11023,11023,0,0110,0,40,9864608,1,00,52000,1233051,1233076,52000,62839c09accc836652013940498041604160416039203100310028c028c03983,1,1,1,1,0,0,0,1
11024,11024,0,0110,0,41,9864616,1,00,52000,1233052,1233077,52000,4183392120a0310149c45a054183394273099c4f8bcd5a47520649c5396441a5,1,1,1,1,0,0,0,1
11025,11025,0,0110,0,42,9864624,1,00,52000,1233053,1233078,52000,416549a649a63103418583adb4f28b8d8b8d9bee728951a559c559e630c13902,1,1,1,1,0,0,0,1
11026,11026,0,0110,0,43,9864632,1,00,52000,1233054,1233079,52000,496462269beda42d93cb834972e772e649a1416072e593ea838862646a846aa5,1,1,1,1,0,0,0,1
11027,11027,0,0110,0,44,9864640,1,00,52000,1233055,1233080,52000,49c251e26a846a8551c24980414051a17b26834772e4520149c073248bc783a7,1,1,1,1,0,0,0,1
11028,11028,0,0110,0,45,9864648,1,00,52000,1233056,1233081,52000,6ae56ae5626339003100412051c07ae4832583458b869bc7a4088b45832593a8,1,1,1,1,0,0,0,1
11029,11029,0,0110,0,46,9864656,1,00,52000,1233057,1233082,52000,5a022080312049e4396220a020c0188028c0418349e4416239624182418349c4,1,1,1,1,0,0,0,1
11030,11030,0,0110,0,47,9864664,1,00,52000,1233058,1233083,52000,62466a6751e4392128c0394262677b0a834b8b8c728859e55a0572c8b4f0e696,1,1,1,1,0,0,0,1
11031,11031,0,0110,0,48,9864672,1,00,52000,1233059,1233084,52000,c5734984184049c462676ac862875a677b2b9c4f9c4f838d8b8d9c109c10834d,1,1,1,1,0,0,0,1
11032,11032,0,0110,0,49,9864680,1,00,52000,1233060,1233085,52000,7b2e626b628c834f6aac51e951a893d0c556de19bd35834d51e73124314441a6,1,1,1,1,0,0,0,1
11033,11033,0,0110,0,50,9864688,1,00,52000,1233061,1233086,52000,41a749c7626a5a2949667aece639ee9ae679cdd6cdf7ce17cdf7d617e678cdd6,1,1,1,1,0,0,0,1
11034,11034,0,0110,0,51,9864696,1,00,52000,1233062,1233087,52000,c595cdd6d617d5d6d5d6de38ddf6bcf293ce832b8b4c93cd8b4c9c0ebd12ddf6,1,1,1,1,0,0,0,1
11035,11035,0,0110,0,52,9864704,1,00,52000,1233063,1233088,52000,ee37b4708b0a72476a476a2683098b6b7ae959c56a268b2a6a6762266a0659c5,1,1,1,1,0,0,0,1
11036,11036,0,0110,0,53,9864712,1,00,52000,1233064,1233089,52000,3902392238c138c159848b2bb470b44fb490a40e9bcdbcf193ac6a4762065184,1,1,1,1,0,0,0,1
11037,11037,0,0110,0,54,9864720,1,00,52000,1233065,1233090,52000,4923492338c16a677ac851c44142414349635a0672c97b095205394249e45a25,1,1,1,1,0,0,0,1
11038,11038,0,0110,0,55,9864728,1,00,52000,1233066,1233091,52000,62666246498439223922498451e66aa97b0a834c6247412249838309a42ea42d,1,1,1,1,0,0,0,1
11039,11039,0,0110,0,56,9864736,1,00,52000,1233067,1233092,52000,7ac77aa683077ae662027aa483057aa4936683056a2359a161c259c359a35182,1,1,1,1,0,0,0,1
11040,11040,0,0110,0,57,9864744,1,00,52000,1233068,1233093,52000,7ac793499369938a938a6a25412159c48b6b83296246518359e459e438e130c0,1,1,1,1,0,0,0,1
11041,11041,0,0110,0,58,9864752,1,00,52000,1233069,1233094,52000,30c038e151c4624672c77ac793cb8b497ac76a456a65622451a251a17ac58b68,1,1,1,1,0,0,0,1
11042,11042,0,0110,0,59,9864760,1,00,52000,1233070,1233095,52000,830572a383059bc8a42aa42a93886a4351a249814981626493ca9c2b6aa530e0,1,1,1,1,0,0,0,1
11043,11043,0,0110,0,60,9864768,1,00,52000,1233071,1233096,52000,51a07b0672a459e16242622259e17283938693a58b64a406a3e68b24726382c4,1,1,1,1,0,0,0,1
11044,11044,0,0110,0,61,9864776,1,00,52000,1233072,1233097,52000,93659bc68b448b659be89c0983467b267b2783488baa8b8972e77ae77ae86245,1,1,1,1,0,0,0,1
11045,11045,0,0110,0,62,9864784,1,00,52000,1233073,1233098,52000,62456aa68b6993a983488328834883896aa649c27b67b4edacaba449a4299be9,1,1,1,1,0,0,0,1
11046,11046,0,0110,0,63,9864792,1,00,52000,1233074,1233099,52000,a429a44a83476a846aa673077b49838a838a6aa66aa67b287b286ac65a445a44,1,1,1,1,0,0,0,1
11047,11047,0,0110,0,63,9864800,1,00,52000,1233075,1233100,52000,5a247b489c2c93ca73077b07834872e77b278b897b2872c683488baa83296aa6,0,1,1,1,0,0,0,1
11048,11048,0,0110,0,63,9864800,1,00,52000,1233076,1233100,52000,7b2893ca7b0751e36a867b286aa662666ac772e75a255a2472e77b2862246a66,0,1,1,1,0,0,0,1
